Plot_ID,Date,stage,B2,B3,B4,RE1,RE2,RE3,NIR,RE4,SWIR1,SWIR2,VV,VH
49,24-04-2018,MS,0.1182333,0.1122306,0.1024218,0.1296949,0.2073326,0.2534481,0.2469289,0.2866369,0.1950024,0.1104594,-9.985,-15.658
34,04-05-2019,MS,0.1508528,0.1565123,0.1902094,0.218939,0.2755344,0.3161062,0.3212739,0.3625464,0.3897218,0.2598497,-12.516,-18.165
47,24-04-2018,MS,0.1138749,0.1060423,0.0822526,0.1126699,0.2422515,0.3317019,0.3256664,0.3693326,0.1930412,0.0979808,-10.242,-12.99
42,23-02-2019,MVS,0.1050114,0.0913784,0.0577247,0.0856164,0.2745995,0.3972222,0.3777198,0.419171,0.1786657,0.0779609,-10.643,-18.525
50,05-03-2018,LVS,0.113103,0.0976609,0.0687711,0.0892002,0.2471208,0.3907518,0.3845453,0.4267163,0.1688754,0.0717025,-15.443,-20.809
23,20-03-2019,ERS,0.1092492,0.0938956,0.0636313,0.083442,0.2352236,0.3798711,0.3568519,0.4146764,0.153616,0.0649431,-19.522,-22.05
4,24-01-2019,EVS,0.1459295,0.1288953,0.0973347,0.1224365,0.1868664,0.2086074,0.1860908,0.2066822,0.0946844,0.0496543,-11.395,-18.508
71,20-03-2019,ERS,0.1140935,0.1056563,0.0737036,0.1042878,0.2518581,0.3622701,0.3400224,0.3977956,0.1646379,0.0737684,-10.114,-17.279
40,04-05-2019,MS,0.1526997,0.1587953,0.1895712,0.2253398,0.2817363,0.3209553,0.3215342,0.3672702,0.401443,0.2631877,-12.87,-17.403
80,23-02-2019,MVS,0.104594,0.0897343,0.057751,0.0811891,0.2589672,0.3952117,0.3718123,0.425154,0.1684437,0.0722994,-13.342,-20.227
62,20-03-2019,ERS,0.1089266,0.0935037,0.0633987,0.0832546,0.2364772,0.380526,0.3584177,0.4157556,0.1504901,0.0631016,-18.384,-26.712
3,14-01-2019,EVS,0.1340867,0.1230779,0.1029835,0.1321233,0.1562115,0.1680494,0.1525454,0.166363,0.0636855,0.0352547,-17.583,-33.724
2,14-04-2019,LRS,0.1168274,0.1108346,0.0865794,0.1228967,0.2559366,0.3295095,0.311724,0.3615806,0.1868087,0.0953863,-12.77,-18.902
12,14-04-2019,LRS,0.1152984,0.1096347,0.0863205,0.1227007,0.2441872,0.309925,0.2975977,0.3474856,0.1644012,0.0814744,-12.942,-18.755
93,23-02-2019,MVS,0.1038406,0.0891093,0.0550751,0.0831224,0.2632257,0.3876262,0.3788582,0.4119164,0.17255,0.0748935,-12.181,-17.724
84,04-05-2019,MS,0.1436384,0.1484009,0.1684562,0.2074425,0.2687113,0.3103828,0.3066256,0.3555745,0.3571881,0.2282127,-12.925,-16.59
34,05-03-2018,LVS,0.113727,0.0998448,0.0709922,0.0949011,0.2496473,0.3826914,0.3826131,0.4112881,0.1839159,0.0852635,-13.46,-20.212
57,14-01-2018,EVS,0.1358107,0.1150811,0.0986283,0.1070506,0.1282228,0.1452876,0.1287044,0.1480182,0.0937491,0.0534173,-6.82,-13.781
8,14-04-2019,LRS,0.1182057,0.1131618,0.0922121,0.1281237,0.2479032,0.3074605,0.2890985,0.3407031,0.2042188,0.1051995,-10.861,-18.163
67,04-05-2019,MS,0.1380146,0.1401013,0.1622908,0.1916322,0.2404,0.2768989,0.2587993,0.3107124,0.2808949,0.1734315,-8.503,-19.558
79,20-03-2019,ERS,0.11411,0.1030209,0.0724627,0.0981344,0.2377844,0.347945,0.3225598,0.3757469,0.1459342,0.0652951,-12.325,-20.442
97,05-03-2018,LVS,0.1185025,0.1084745,0.0786464,0.1070416,0.2352051,0.3091454,0.313168,0.3225721,0.1538386,0.0749008,-8.243,-18.615
7,13-02-2019,MVS,0.0992133,0.0886078,0.0535161,0.0939472,0.2851153,0.387548,0.3744555,0.403193,0.162716,0.0723319,-11.426,-19.184
27,23-02-2018,MVS,0.1146053,0.0997575,0.0677163,0.0921749,0.2650222,0.4012993,0.3869514,0.430254,0.1787283,0.0765269,-14.067,-17.463
26,04-05-2019,MS,0.1511042,0.1577225,0.1942095,0.2290614,0.277352,0.3164567,0.3119919,0.3595187,0.4087845,0.2687123,-11.756,-18.685
55,05-03-2019,LVS,0.0994596,0.0870685,0.0565244,0.0805182,0.2666829,0.4143297,0.3899606,0.4429196,0.1713699,0.072843,-12.904,-24.886
49,13-02-2019,MVS,0.1004982,0.0950842,0.0546518,0.0990416,0.2882262,0.3718851,0.3549087,0.3810076,0.1615079,0.0728349,-9.567,-19.387
60,14-04-2019,LRS,0.1158227,0.1123659,0.0849541,0.1249519,0.2703104,0.3513889,0.3417397,0.3872974,0.1943633,0.0961681,-12.779,-20.552
7,23-02-2018,MVS,0.1245098,0.1132515,0.093769,0.1229565,0.2066135,0.2505474,0.2317021,0.2633186,0.1696409,0.0982618,-10.479,-16.829
23,30-03-2019,ERS,0.1225902,0.1112143,0.0802895,0.1087921,0.242895,0.3490134,0.3369279,0.388393,0.1495362,0.0667513,-8.834,-16.128
55,23-02-2019,MVS,0.1061982,0.0919428,0.0597323,0.0887472,0.2735273,0.3927566,0.369364,0.4216521,0.1823252,0.0786003,-12.847,-16.661
8,30-03-2019,ERS,0.1230489,0.1147995,0.0844463,0.1177443,0.2558948,0.3480356,0.3329807,0.3815942,0.1713067,0.0813732,-9.528,-15.612
68,13-02-2019,MVS,0.0988335,0.0871475,0.0530871,0.0880195,0.2593854,0.344135,0.3261567,0.3580362,0.1592339,0.0733217,-10.244,-19.562
36,04-05-2019,MS,0.1476988,0.1527235,0.1811388,0.2151391,0.26752,0.3086506,0.3084618,0.3501729,0.3747879,0.2488613,-11.606,-18.246
16,05-03-2018,LVS,0.1162622,0.1033927,0.0751046,0.1031264,0.2494706,0.3461198,0.3378212,0.3711448,0.1673154,0.0778341,-10.08,-16.549
37,14-04-2019,LRS,0.1146486,0.1083213,0.0835118,0.1192942,0.2489479,0.3215603,0.3084437,0.3538431,0.190095,0.0962622,-12.251,-17.033
26,24-01-2019,EVS,0.1603759,0.1443997,0.1191245,0.1393909,0.1850404,0.2023135,0.1853969,0.2068959,0.087088,0.045974,-10.902,-17.539
7,20-03-2019,ERS,0.1113814,0.0982131,0.0683173,0.0936279,0.2412157,0.3712878,0.3510622,0.4074025,0.1480144,0.0616697,-15.324,-18.366
49,09-04-2018,LRS,0.1140545,0.1063603,0.0805583,0.1141591,0.2236062,0.2847854,0.2653791,0.312504,0.1480697,0.0720604,-14.244,-14.46
54,04-05-2019,MS,0.1510933,0.1574078,0.1887605,0.2247348,0.2790449,0.3239993,0.3186262,0.3700858,0.4035742,0.2637831,-10.633,-16.851
28,30-03-2019,ERS,0.1201926,0.108559,0.0780319,0.1047278,0.2435707,0.365484,0.3560564,0.4088521,0.1481306,0.0636939,-11.887,-17.053
19,05-03-2018,LVS,0.1141829,0.0991116,0.0710992,0.0935115,0.2494672,0.3865649,0.3809755,0.4234518,0.1782856,0.0802976,-13.976,-18.716
76,23-02-2018,MVS,0.1217537,0.1124882,0.081797,0.1179013,0.2469698,0.3179251,0.3039564,0.330745,0.1575931,0.0773971,-8.07,-17.282
63,05-03-2019,LVS,0.0985282,0.0844162,0.0555649,0.0774976,0.2479077,0.3873488,0.3689707,0.4162821,0.1547818,0.068244,-16.093,-20.819
89,04-05-2019,MS,0.1625705,0.1745823,0.2264457,0.248965,0.2951202,0.3349535,0.3339037,0.3785082,0.3878628,0.2577709,-11.984,-19.938
5,13-02-2019,MVS,0.1016619,0.0903619,0.0593057,0.0974395,0.2356525,0.2977784,0.2846322,0.3054848,0.1449775,0.0729512,-10.838,-19.02
19,03-02-2019,EVS,0.1178117,0.1127135,0.072547,0.1193821,0.2392744,0.2714075,0.2585386,0.2828103,0.1412153,0.0747759,-9.247,-20.677
56,09-04-2018,LRS,0.1111891,0.1038796,0.0709442,0.1080386,0.2723616,0.3896213,0.3709612,0.4274731,0.1653304,0.0726815,-13.102,-19.005
25,29-01-2018,EVS,0.1239732,0.1080982,0.0876324,0.1046089,0.130811,0.1406397,0.1269081,0.1362447,0.0412968,0.0232723,-11.254,-21.613
73,24-04-2019,MS,0.1200857,0.1229814,0.1128567,0.1680425,0.2789198,0.3338387,0.3206741,0.3720285,0.2742733,0.1557838,-12.552,-16.915
67,05-03-2018,LVS,0.1224399,0.111484,0.0909943,0.1180222,0.2218227,0.2803351,0.2693264,0.2999929,0.1932325,0.1027903,-9.986,-16.694
85,30-03-2019,ERS,0.1211455,0.1101646,0.0796451,0.1077935,0.2483992,0.365481,0.3529003,0.4030941,0.1530317,0.0684339,-12.093,-13.348
30,14-01-2019,EVS,0.1316579,0.1163488,0.0993189,0.1177433,0.1321168,0.1413269,0.1324604,0.1446274,0.0633471,0.0339363,-14.177,-27.59
89,30-03-2019,ERS,0.1195815,0.109328,0.0790726,0.1091469,0.2435288,0.346568,0.3327877,0.3819993,0.1488702,0.067581,-10.928,-16.2
77,23-02-2018,MVS,0.1169406,0.1040091,0.0722992,0.1020336,0.2575452,0.3551424,0.3376971,0.3758533,0.1576919,0.0720433,-12.895,-16.63
50,09-04-2018,LRS,0.1129377,0.1045245,0.0737337,0.1073259,0.2657855,0.368767,0.3455485,0.4051596,0.1734453,0.0779321,-10.376,-15.171
46,03-02-2019,EVS,0.1191627,0.1114564,0.0741843,0.1167878,0.2223359,0.2520071,0.2238042,0.2518224,0.1167656,0.0570898,-11.928,-22.029
85,14-04-2019,LRS,0.1171941,0.111541,0.0866015,0.1227901,0.2635366,0.3432947,0.3167021,0.3787853,0.2002653,0.1024044,-12.516,-20.022
79,30-03-2019,ERS,0.1223163,0.112464,0.0842469,0.1125159,0.2353038,0.3206371,0.3095928,0.3534239,0.1495612,0.0714524,-10.848,-17.458
3,05-03-2018,LVS,0.1155955,0.1011166,0.0740775,0.095687,0.2285308,0.3339493,0.3263697,0.3595008,0.1547549,0.0709813,-14.272,-17.823
52,13-02-2019,MVS,0.1003326,0.090586,0.0525135,0.0898469,0.2880142,0.3922208,0.3767536,0.4077146,0.1912389,0.084723,-9.831,-15.604
14,14-01-2019,EVS,0.1284205,0.111313,0.0926447,0.1122899,0.1382498,0.1509412,0.1352353,0.1463282,0.0605216,0.0339634,-14.185,-22.9
75,13-02-2019,MVS,0.1019086,0.0978108,0.0585732,0.1045669,0.3018446,0.4073919,0.42407,0.42998,0.1653032,0.0774722,-6.834,-17.589
93,13-02-2019,MVS,0.0998098,0.0931132,0.05359,0.0956243,0.2722556,0.3440439,0.34236,0.3574734,0.1739841,0.0818121,-11.102,-20.283
60,14-01-2019,EVS,0.1324629,0.1209464,0.0974141,0.1232652,0.1596241,0.1782996,0.1653749,0.1778389,0.0733219,0.039137,-8.425,-21.837
62,24-04-2018,MS,0.1144779,0.1076224,0.0867126,0.1153042,0.2277285,0.2984677,0.29154,0.3343352,0.1885174,0.0976378,-8.942,-13.556
30,08-02-2018,EVS,0.0952345,0.0852049,0.0592374,0.0831868,0.154411,0.1826916,0.1639856,0.1862641,0.0822248,0.0410161,-10.887,-19.873
17,08-02-2018,EVS,0.0981538,0.0935927,0.0635822,0.1047054,0.2410429,0.301884,0.2926144,0.3210869,0.1731313,0.0851158,-11.34,-18.093
80,20-03-2019,ERS,0.1099348,0.0951543,0.0656143,0.0838287,0.2363713,0.3969067,0.3756137,0.4336959,0.1621578,0.067505,-17.937,-26.044
24,25-03-2018,ERS,0.1351307,0.1147675,0.089133,0.0997687,0.2213794,0.3532741,0.3400415,0.3923321,0.1550267,0.0649901,-15.901,-18.857
13,20-03-2019,ERS,0.1164542,0.1091698,0.077958,0.1085077,0.2816971,0.3974979,0.3811069,0.4339396,0.1753228,0.0774458,-9.711,-15.64
49,20-03-2019,ERS,0.109845,0.0953998,0.0648601,0.0865946,0.2352059,0.3750696,0.3533485,0.4078453,0.142655,0.0590397,-15.942,-21.851
50,14-04-2019,LRS,0.115571,0.1109388,0.0847358,0.1229649,0.2598314,0.33368,0.3203527,0.369247,0.1889564,0.0940894,-14.839,-22.987
42,13-02-2019,MVS,0.1019645,0.0935749,0.0542651,0.0939667,0.284757,0.3744879,0.3518518,0.3906106,0.1912739,0.0853551,-11.287,-18.06
58,05-03-2019,LVS,0.0980633,0.0845124,0.0545705,0.0791845,0.2636423,0.4172728,0.4023464,0.445956,0.173302,0.0777251,-17.178,-20.029
73,05-03-2019,LVS,0.0995922,0.0852026,0.0591406,0.0791382,0.2418825,0.3821957,0.3638713,0.409444,0.1551948,0.069553,-14.58,-20.144
94,14-04-2019,LRS,0.1154076,0.1099252,0.0835859,0.1204471,0.2607829,0.3408864,0.3254726,0.378459,0.1862919,0.0914884,-13.033,-20.225
69,14-04-2019,LRS,0.1161861,0.1095898,0.0884992,0.1247373,0.247616,0.3150832,0.2964952,0.3585324,0.1951397,0.0985998,-11.485,-20.192
21,13-02-2019,MVS,0.1020788,0.0982564,0.0560595,0.1059158,0.3190303,0.4191758,0.3995678,0.4349993,0.1826675,0.0807827,-11.026,-20.731
65,14-04-2019,LRS,0.1171356,0.1125547,0.0804689,0.121086,0.2925291,0.4059198,0.3889448,0.4464257,0.193127,0.0922955,-13.867,-19.396
63,23-02-2018,MVS,0.1229522,0.1147734,0.0861782,0.1257027,0.2727616,0.3309359,0.3180574,0.361081,0.1651709,0.0794918,-13.129,-18.453
64,05-03-2018,LVS,0.1182119,0.1074138,0.0807444,0.1118356,0.2458706,0.3105309,0.3086612,0.3417254,0.1517729,0.0683205,-11.384,-18.975
72,30-03-2019,ERS,0.1227008,0.113306,0.0864349,0.1164069,0.2328895,0.3068151,0.2941623,0.3388554,0.1693093,0.0861084,-8.215,-17.257
14,14-04-2019,LRS,0.116513,0.1106432,0.0862585,0.1210901,0.2576604,0.3321709,0.3191328,0.3669837,0.1972859,0.0991965,-10.069,-18.921
35,13-02-2019,MVS,0.1015166,0.0916203,0.0547678,0.092129,0.284428,0.3846099,0.3700137,0.4050053,0.1928837,0.0875743,-10.174,-19.023
100,30-03-2019,ERS,0.1225944,0.1123213,0.0820164,0.1116599,0.243403,0.3463231,0.3364431,0.3814415,0.1529527,0.0695711,-9.995,-15.145
73,20-03-2019,ERS,0.113123,0.1038909,0.0730835,0.1015877,0.2537515,0.3825708,0.3613113,0.4196463,0.1576337,0.0687065,-11.607,-17.835
25,09-04-2018,LRS,0.10992,0.1010899,0.0691509,0.1023188,0.2706351,0.3953766,0.3757008,0.437306,0.1788493,0.0779245,-13.444,-16.243
74,05-03-2018,LVS,0.1235144,0.1117112,0.0949841,0.1195097,0.2202636,0.2825361,0.2742614,0.3021116,0.1770984,0.1032052,-12.679,-14.743
85,23-02-2019,MVS,0.1046104,0.090095,0.0583962,0.0815275,0.2495323,0.3707503,0.346985,0.3890675,0.1558446,0.067945,-13.25,-20.011
12,05-03-2019,LVS,0.0990953,0.0867123,0.0564879,0.0816999,0.2484993,0.3683909,0.3503494,0.3944754,0.1423148,0.0624694,-12.793,-18.147
35,14-04-2019,LRS,0.1151653,0.1082915,0.0828536,0.118673,0.2523875,0.3265504,0.313681,0.360974,0.1875216,0.0928229,-11.469,-16.532
1,20-03-2019,ERS,0.1098487,0.0941423,0.0642092,0.0837386,0.2381473,0.4006452,0.3799234,0.4395781,0.1661617,0.0686417,-18.51,-23.041
82,13-02-2019,MVS,0.1018139,0.0994797,0.0571829,0.1046244,0.2894045,0.3673087,0.3546026,0.378673,0.1563726,0.0713487,-9.27,-21.54
86,14-04-2019,LRS,0.1162253,0.1125952,0.0829933,0.1238648,0.2942128,0.393879,0.3821572,0.4345644,0.216134,0.1045582,-13.269,-19.64
75,24-04-2019,MS,0.1474514,0.1546867,0.1761387,0.2130371,0.285204,0.331223,0.3309098,0.3769698,0.3849784,0.250353,-10.788,-17.757
66,20-03-2019,ERS,0.1135199,0.1031262,0.0720008,0.1000956,0.2577502,0.3898193,0.3681741,0.4269917,0.1635066,0.0728015,-10.301,-16.902
56,24-04-2018,MS,0.1142581,0.106773,0.0864684,0.1170475,0.2278017,0.2965245,0.288325,0.3325853,0.1878546,0.0978188,-9.426,-13.571
23,25-03-2018,ERS,0.135317,0.1147788,0.0899675,0.1025893,0.2175317,0.3351511,0.3188535,0.372392,0.1465492,0.0628664,-15.629,-20.916
20,09-04-2018,LRS,0.1132647,0.1056964,0.0744877,0.1095553,0.2626278,0.3613452,0.3428872,0.3991173,0.1701274,0.0762943,-11.453,-17.686
44,24-04-2019,MS,0.1264287,0.13313,0.1301155,0.1753059,0.2874816,0.3424691,0.3471236,0.3834192,0.2686368,0.1524412,-13.161,-19.265
14,24-04-2018,MS,0.1161395,0.1085268,0.0901886,0.1174865,0.2253211,0.290169,0.2818036,0.3267207,0.2001583,0.1057733,-7.698,-13.72
44,13-02-2019,MVS,0.10032,0.0914093,0.0524627,0.0920904,0.2847756,0.3803004,0.3685633,0.3941988,0.1873186,0.0846155,-9.977,-19.054
54,05-03-2018,LVS,0.1133804,0.0996278,0.0691875,0.0948689,0.2617211,0.38363,0.3742855,0.4165437,0.1760719,0.0768993,-13.445,-17.758
41,14-01-2018,EVS,0.1347998,0.1145988,0.094589,0.1023338,0.1164662,0.1232719,0.1115532,0.124477,0.0574612,0.0302266,-10.189,-18.988
26,25-03-2018,ERS,0.1345583,0.1144606,0.0887496,0.0996425,0.2234723,0.3581545,0.3445806,0.3946605,0.1529509,0.0640009,-21.854,-20.819
25,05-03-2018,LVS,0.1130289,0.0976599,0.0672437,0.0883493,0.2489426,0.3937287,0.3843731,0.425878,0.1708106,0.0723234,-15.566,-20.767
28,05-03-2019,LVS,0.0986247,0.0843979,0.0548574,0.0771977,0.2648547,0.4296847,0.4098088,0.4650575,0.1726795,0.0729401,-16.44,-21.005
27,09-04-2018,LRS,0.1099348,0.1004702,0.0688168,0.101878,0.2765666,0.4055339,0.3856001,0.4502222,0.1801022,0.0772892,-12.905,-18.969
49,05-03-2019,LVS,0.0984901,0.085143,0.0560889,0.0787434,0.2508911,0.3831476,0.3635289,0.410811,0.1490995,0.064431,-15.937,-20.681
31,20-03-2019,ERS,0.1093626,0.0931677,0.0634196,0.0822517,0.2336766,0.3951655,0.3742969,0.432337,0.1579795,0.0651497,-17.033,-24.248
87,04-05-2019,MS,0.1635681,0.1767034,0.2364299,0.2651433,0.3093091,0.3500436,0.3503912,0.3994395,0.4411646,0.2908518,-14.554,-22.263
55,23-02-2018,MVS,0.1157707,0.102863,0.0693955,0.09662,0.2691785,0.3887825,0.3651477,0.4157378,0.1796022,0.0780873,-12.118,-15.508
92,04-05-2019,MS,0.1438575,0.1523168,0.179381,0.2163789,0.2847854,0.3285433,0.3326745,0.3721076,0.3605275,0.2283971,-11.439,-19.055
50,14-01-2019,EVS,0.1385106,0.1263474,0.1138463,0.131669,0.1483881,0.158539,0.1423952,0.156214,0.0542959,0.0300564,-13.274,-25.324
51,04-05-2019,MS,0.1550527,0.1644217,0.2011153,0.2357472,0.2871767,0.3265912,0.3232179,0.3717047,0.4087961,0.2678702,-12.594,-17.044
20,13-02-2019,MVS,0.1011944,0.096152,0.0550825,0.1022117,0.3012338,0.3939631,0.375685,0.4093606,0.1797669,0.0822777,-11.184,-18.408
80,05-03-2019,LVS,0.1001491,0.085056,0.0570548,0.0777548,0.2539161,0.415185,0.3922226,0.4511408,0.167849,0.0729941,-18.013,-22.376
80,05-03-2018,LVS,0.112847,0.0989302,0.0687249,0.0933602,0.254405,0.3952064,0.3892291,0.4282088,0.1817193,0.0798357,-12.182,-18.34
37,23-02-2018,MVS,0.1158849,0.1033985,0.0714381,0.1003281,0.2506958,0.3462304,0.3356352,0.3657885,0.1807446,0.0856808,-11.635,-15.878
83,09-04-2018,LRS,0.12342,0.1181202,0.1048419,0.1437611,0.2281468,0.2727898,0.2578847,0.3020575,0.2138262,0.1321661,-14.459,-19.051
11,30-03-2019,ERS,0.1216777,0.1122774,0.0819438,0.1117902,0.2353576,0.3201803,0.3089534,0.3490347,0.1369046,0.0633408,-12.555,-16.237
91,14-04-2019,LRS,0.117868,0.1140692,0.0914484,0.1323688,0.260855,0.3292279,0.3126401,0.3622052,0.2094779,0.1092169,-12.52,-16.839
92,23-02-2018,MVS,0.1163209,0.1038852,0.0710424,0.099736,0.2604317,0.3513381,0.3356744,0.3726885,0.1635273,0.0735748,-12.754,-18.784
28,13-02-2019,MVS,0.0992441,0.0899317,0.0517657,0.0894021,0.2813611,0.3693387,0.348845,0.3859863,0.1859099,0.0834215,-11.293,-19.102
59,30-03-2019,ERS,0.1185081,0.1036472,0.0743052,0.0948776,0.2317162,0.367189,0.359,0.4053976,0.1408872,0.05987,-11.425,-15.677
19,13-02-2019,MVS,0.0998406,0.0907905,0.0533267,0.0940185,0.2843252,0.3834734,0.3717684,0.3992858,0.1804844,0.0853731,-13.143,-19.021
55,04-05-2019,MS,0.1523499,0.1599254,0.1956182,0.2315101,0.2862815,0.3268203,0.3264017,0.3746843,0.4129986,0.2714899,-10.304,-18.262
59,20-03-2019,ERS,0.1080143,0.0928829,0.062774,0.0801266,0.23693,0.3937193,0.3751252,0.4321948,0.1564148,0.0647548,-17.369,-25.035
38,13-02-2019,MVS,0.1002666,0.0900012,0.0535909,0.0905805,0.268648,0.3574904,0.3527623,0.373063,0.1840384,0.08677,-10.136,-17.106
89,23-02-2018,MVS,0.1229821,0.1107203,0.0878153,0.1150837,0.2334751,0.2993853,0.2836234,0.323947,0.1676436,0.0843724,-9.677,-19.98
58,20-03-2019,ERS,0.1085793,0.0928327,0.0630668,0.0821775,0.2349875,0.3904095,0.373772,0.4272339,0.160888,0.0693584,-17.551,-20.96
23,14-04-2019,LRS,0.1159042,0.1106767,0.0882555,0.1248598,0.2559321,0.3237414,0.3087228,0.3600499,0.2010239,0.1022099,-14.534,-18.97
72,04-05-2019,MS,0.1645859,0.1796854,0.2353054,0.2618941,0.3037491,0.3452351,0.3447909,0.3914301,0.4237367,0.2785874,-13.678,-19.009
5,14-04-2019,LRS,0.1160762,0.1111014,0.0863061,0.1245922,0.2616658,0.3335302,0.3191505,0.3705135,0.2033496,0.1034009,-13.762,-18.1
11,20-03-2019,ERS,0.1108479,0.0982614,0.0661234,0.0901811,0.2354737,0.3477391,0.3252283,0.37151,0.1366429,0.0591337,-13.868,-17.385
12,24-04-2018,MS,0.1182125,0.113578,0.0991798,0.1300069,0.2128973,0.2593603,0.2503178,0.2896046,0.1838972,0.1006318,-8.271,-15.577
82,05-03-2019,LVS,0.0987362,0.0846604,0.0557469,0.0787042,0.247156,0.3849437,0.3691437,0.4092518,0.1498369,0.064266,-12.933,-16.831
1,30-03-2019,ERS,0.1197067,0.1065961,0.0768084,0.1005134,0.2373928,0.3671717,0.3563342,0.4070502,0.1501584,0.0643399,-10.898,-17.06
59,25-03-2018,ERS,0.1350955,0.1151298,0.0902368,0.1016054,0.2201736,0.3471942,0.3376481,0.3832566,0.1565864,0.067641,-17.652,-25.183
99,14-04-2019,LRS,0.1154662,0.1093254,0.0851072,0.1195556,0.2483416,0.318,0.3016177,0.3544402,0.1799266,0.0892635,-12.407,-17.704
2,05-03-2018,LVS,0.1152487,0.1018987,0.0739455,0.0967017,0.252238,0.3653684,0.3566596,0.386123,0.1711983,0.0774673,-12.741,-17.372
91,08-02-2018,EVS,0.0909068,0.0820482,0.0481268,0.0850625,0.2548483,0.3302039,0.3227511,0.3474424,0.1526333,0.0686873,-12.372,-16.679
96,30-03-2019,ERS,0.1226299,0.1105898,0.0823638,0.107403,0.2345376,0.3444517,0.332264,0.3781781,0.1497891,0.0698192,-11.623,-14.181
81,23-02-2018,MVS,0.1181167,0.1034013,0.0763049,0.0999198,0.2181791,0.2948839,0.304009,0.3163736,0.1540584,0.0789274,-12.761,-17.038
19,23-02-2018,MVS,0.1153423,0.1005871,0.0703774,0.093893,0.2583523,0.3988648,0.3850673,0.4270802,0.1816142,0.0815096,-13.649,-20.27
21,24-01-2019,EVS,0.1626757,0.1492886,0.1247495,0.1497704,0.1955741,0.2169461,0.1902708,0.212883,0.0883795,0.0473926,-13.278,-26.876
36,03-02-2019,EVS,0.1171633,0.1066897,0.071728,0.1079401,0.2059542,0.2388626,0.2198753,0.2441033,0.1219261,0.0620411,-11.659,-20.607
57,25-03-2018,ERS,0.1344308,0.1141963,0.0882916,0.0996277,0.2244032,0.3554671,0.3417527,0.3913535,0.1579827,0.0668743,-18.059,-18.416
89,09-04-2018,LRS,0.121046,0.1163701,0.0942361,0.1298415,0.2378231,0.2921007,0.273467,0.3224566,0.1787805,0.0942251,-13.24,-16.196
40,29-01-2018,EVS,0.1319253,0.1186897,0.1011453,0.1200449,0.1484168,0.1586066,0.1487091,0.1564461,0.0558521,0.0301713,-12.343,-20.174
12,09-04-2018,LRS,0.1140642,0.1073922,0.0786605,0.1148125,0.2422322,0.3142137,0.2971359,0.3457165,0.1542637,0.0742114,-10.558,-16.107
35,24-04-2019,MS,0.1131152,0.110415,0.0908836,0.1314252,0.2469891,0.3028972,0.294225,0.3351684,0.2193878,0.1180588,-10.063,-15.772
1,14-04-2019,LRS,0.1200405,0.1180397,0.091492,0.1356337,0.2990362,0.3861529,0.37387,0.4308915,0.2293665,0.1150467,-13.276,-20.771
40,08-02-2018,EVS,0.092943,0.0811874,0.0577414,0.0833506,0.1325485,0.1502719,0.137755,0.1519737,0.060962,0.0310009,-9.573,-21.046
48,14-04-2019,LRS,0.1138278,0.1057522,0.0801498,0.1133485,0.2436928,0.3255811,0.3127459,0.3664504,0.170598,0.0814052,-13.35,-18.108
84,24-01-2019,EVS,0.2602044,0.2446668,0.2320229,0.2478847,0.2905885,0.3085553,0.3278401,0.3078325,0.2555464,0.1601192,-10.61,-25.701
75,09-04-2018,LRS,0.1216985,0.1182298,0.102741,0.1389628,0.2328393,0.2780954,0.2680605,0.3086979,0.1921241,0.1114701,-8.757,-17.353
32,05-03-2018,LVS,0.1127395,0.097441,0.0684108,0.0894713,0.2513283,0.4091133,0.4006851,0.4474268,0.177258,0.0770519,-14.665,-20.132
20,05-03-2019,LVS,0.0988559,0.0861626,0.0565381,0.0822577,0.258712,0.3914006,0.3690743,0.4167029,0.1625172,0.0714798,-15.715,-18.58
75,05-03-2018,LVS,0.1228489,0.1096903,0.0930803,0.1158069,0.1911676,0.2337877,0.2171544,0.2439385,0.1452096,0.08009,-9.822,-17.12
88,24-04-2019,MS,0.1201359,0.1241144,0.1125124,0.1608819,0.2495551,0.2933061,0.285119,0.3277728,0.2130679,0.1176248,-11.951,-16.114
34,14-01-2019,EVS,0.1283979,0.1118953,0.0922115,0.1123005,0.1274905,0.1372546,0.1215837,0.1359282,0.0468495,0.0245433,-14.972,-21.17
83,24-01-2019,EVS,0.1486441,0.1276656,0.0988429,0.114068,0.1614621,0.1775914,0.1585672,0.1701002,0.0647535,0.0298912,-8.362,-18.475
69,24-04-2019,MS,0.1204205,0.1197412,0.1169638,0.1647802,0.2562016,0.3065266,0.2912166,0.3484158,0.2686927,0.1535334,-13.826,-16.041
99,09-04-2018,LRS,0.1115546,0.102549,0.0726655,0.1057764,0.253707,0.3558795,0.3400423,0.3909492,0.160937,0.0736724,-11.559,-16.16
27,04-05-2019,MS,0.1522833,0.1604334,0.1956497,0.2370433,0.2926687,0.3355383,0.3334273,0.3856451,0.4245871,0.2780349,-12.781,-20.833
68,14-04-2019,LRS,0.117641,0.1127099,0.0858258,0.1262703,0.2748115,0.3538092,0.3394846,0.3937303,0.2105225,0.1063862,-10.008,-18.301
3,09-04-2018,LRS,0.1141753,0.1040812,0.079273,0.1086674,0.2288535,0.3129505,0.2999547,0.3496316,0.1548374,0.0759584,-14.433,-16.648
18,13-02-2019,MVS,0.1039372,0.0924496,0.061541,0.0960843,0.2453943,0.3204992,0.3107452,0.3327883,0.1526087,0.0731287,-11.505,-16.957
